RQ,电机后轴温度,电机前轴温度,电机绕组温度,电流,电压,瞬时流量,闸阀开度,真空度
2017-03-10 21:10:00,60.0914983263158,61.291499086315774,74.31578867157896,109.09859306842104,10.010599338631579,0.0,83.2038863331579,-0.7218619895263155
2017-03-10 21:11:00,60.319229698499996,61.519230461500015,74.80384673999998,109.17100599999999,9.997916508699998,0.0,83.201678085,-0.7465324398999996
2017-03-10 21:12:00,60.565180531578946,61.76518129157895,75.23886590315789,108.94325617368422,10.015350794947368,0.0,83.19627259947367,4.5687087212631585
2017-03-10 21:13:00,60.774358116666676,61.974358876666656,75.64530012222224,109.04224565,10.010416667055555,0.0,83.19348017333334,-0.7233848568333331
2017-03-10 21:14:00,60.99433196421052,62.19433272421053,76.02024239052632,109.19453631578948,10.015716302263156,0.0,83.19170419842108,-0.7675480087368418
2017-03-10 21:15:00,61.24939225789472,62.44939302105264,76.37246864842105,109.25393034210524,10.015716351842107,0.0,83.20540940157898,-0.7401363972105259
2017-03-10 21:16:00,61.468014167368416,62.66801492947368,76.69635732421052,109.42525642105262,10.012426727894738,0.0,83.19931752999997,-0.7127247856842103
2017-03-10 21:17:00,61.66639549210525,62.86639625210527,76.99595039894739,109.95522668947366,10.00365468168421,0.0,83.19170379631579,-0.7401363972105259
2017-03-10 21:18:00,61.821366842777785,63.02136760277779,77.26923031333331,109.95370355555558,10.001157390944444,0.0,83.19187291444443,4.832171970166667
2017-03-10 21:19:00,61.98218616894736,63.18218692894736,77.54655818000002,109.95751188947368,10.01900587705263,0.0,83.19018072789473,-0.7675480087368418
2017-03-10 21:20:00,62.16437309789475,63.364373857894726,77.79757208421053,109.82730102105265,10.01352325442105,0.0,83.19322726684213,4.55043431357895
2017-03-10 21:21:00,62.36410077499998,63.56410153833334,78.0256407,110.03809695555557,10.01311725988889,0.0,83.19508828111113,10.426308102277778
2017-03-10 21:22:00,62.565180531578925,63.76518129157895,78.25505949473683,110.13569078947368,10.02558477368421,0.0,83.1917037963158,-0.7675480087368418
2017-03-10 21:23:00,62.70950115764707,63.90950191764706,78.45701329882353,109.72477587058822,10.031454309999999,0.0,83.19035967588239,-0.745511223
2017-03-10 21:24:00,62.901211586842116,64.10121235368422,78.6599189357895,110.11741598421055,10.04349442368421,0.0,83.18408925842105,-0.8040968241052628
2017-03-10 21:25:00,63.043588001666684,64.24358876666666,78.85042910888886,110.57098685555556,10.033950752777777,0.0,83.19026608000001,-0.8101882933333331
2017-03-10 21:26:00,63.2115375505,64.41153831499999,79.01923103300001,110.51649246,10.0409725175,0.0,83.184317397,-0.8072948454499997
2017-03-10 21:27:00,63.34250901578947,64.54250978210528,79.19433111999999,110.38696971052633,10.020833266736842,0.0,83.19474993315791,-0.8406456394736841
2017-03-10 21:28:00,63.476112969999996,64.67611373052632,79.36437145157893,110.57657261578946,10.034356868473685,0.0,83.1825673963158,-0.7858224164210524
2017-03-10 21:29:00,63.58205201999998,64.78205278,79.51282077333335,110.46248118333332,10.038580469444444,0.0,83.17901357000001,4.764658186222223
2017-03-10 21:30:00,63.69473728526315,64.89743719999998,79.70085652444446,109.73427963888888,10.039352098888887,0.0,83.18544303000002,4.7357237073888925
2017-03-10 21:31:00,63.823075104500006,65.02307586799999,79.84230842499997,109.10590324,10.038541839699999,0.0,83.18431816100002,-0.868057251
2017-03-10 21:32:00,63.88546710444444,65.08546787111112,79.98717965,109.41116798888889,10.027006203,0.0,83.17740588666669,-0.8680572509999999
2017-03-10 21:33:00,63.98623416315788,65.18623271999999,80.14529800555557,109.35329776666669,10.038194602222221,0.0,83.19026565555558,-0.858412424722222
2017-03-10 21:34:00,64.11196899222222,65.31196594222223,80.29487016666663,110.1924175611111,10.032407496666664,0.0,83.18705113777781,-0.858412424722222
2017-03-10 21:35:00,64.24534807421051,65.44534502421051,80.40485703473682,109.48921846315788,10.038011901578948,0.0,83.18409006263158,4.449925071315791
2017-03-10 21:36:00,64.3811997288889,65.5811966788889,80.56410217333334,109.04465568333332,10.031249999444444,0.0,83.1806208288889,-0.8680572509999999
2017-03-10 21:37:00,64.56154327599998,65.76154022,80.70769386100002,108.953993215,10.032986115500002,0.0,83.17997818000002,-0.8593769073499999
2017-03-10 21:38:00,64.72308180222223,65.92307874666669,80.8247875622222,109.1266382,10.050540182777777,0.0,83.18705071333335,-0.8584124247222221
2017-03-10 21:39:00,64.84858462684211,66.04858157684211,80.96356441894739,108.71253806315791,10.077851094736843,0.0,83.1795212594737,-0.868057251
2017-03-10 21:40:00,64.96923294,66.16922989,81.06538238800002,108.89756814210527,10.074196111578948,0.0,83.1825657878947,-0.8589200471578946
2017-03-10 21:41:00,65.00243056473684,66.20242751473684,81.21052471157893,108.9272653631579,10.082602600526318,0.0,83.18256699421055,-0.868057251
2017-03-10 21:42:00,65.03846206799999,66.23845901799999,81.31153755299997,108.70008775000001,10.076389217000001,0.0,83.17997779800001,-0.868057251
2017-03-10 21:43:00,65.09554973210525,66.29554668210525,81.44534502421051,108.23738982105264,10.076389211052629,0.0,83.18409046473685,-0.8497828433157893
2017-03-10 21:44:00,65.11174452684209,66.3117414768421,81.52991485555556,108.45148552777779,10.082562128333338,0.0,83.1822289366667,-0.8680572509999999
2017-03-10 21:45:00,65.18461799499998,66.38866344315788,81.62348175052635,108.68740803684209,10.082237093157895,0.0,83.17342979,-0.868057251
2017-03-10 21:46:00,65.2453480742105,66.44534502421051,81.76518409894737,108.68283843684212,10.074196112105263,0.0,83.18104392578947,4.440787867473685
2017-03-10 21:47:00,65.30000305000002,66.50000000000001,81.87607023222219,108.6660876888889,10.084876801111113,0.0,83.18062040444445,4.735723707388889
2017-03-10 21:48:00,65.35465842684212,66.55465537684212,81.96356441894737,108.8244693105263,10.087191688333332,0.0,83.17952085736843,-0.868057251
2017-03-10 21:49:00,65.4923103736842,66.69230732210526,82.06477597052634,108.83589090526314,10.07200301263158,0.0,83.17799778894737,-0.8589200471578946
2017-03-10 21:50:00,65.65020752210528,66.85020446526315,82.15811962555557,108.80835213888888,10.066358194444447,0.0,83.17740631111114,-0.8680572509999999
2017-03-10 21:51:00,65.79190625789474,66.99190320421054,82.2510098936842,108.97066938947367,10.080775109473683,0.0,83.17647512263159,-0.868057251
2017-03-10 21:52:00,65.92955739736844,67.12955434736845,82.3562738536842,109.22880111578945,10.058114152105263,0.0,83.1795212594737,-0.868057251
2017-03-10 21:53:00,66.03481895105261,67.23481590105263,82.42510102947367,108.43841231052633,10.089912514736842,0.0,83.17799819105264,-0.868057251
2017-03-10 21:54:00,66.150001526,67.34999847599998,82.50607299789473,108.72852645789472,10.059576083684211,0.0,83.17342979000001,-0.868057251
2017-03-10 21:55:00,66.24444834111108,67.4444452911111,82.5811966788889,108.15007868333333,10.089506254444444,0.0,83.17419052000001,4.735723707388891
2017-03-10 21:56:00,66.323080823,67.52307777300001,82.68076896700003,108.26605949,10.079861402500002,0.0,83.17997818,-0.868057251
2017-03-10 21:57:00,66.38120015222222,67.58119710222223,82.75213834777779,108.68778821666666,10.090663749444444,0.0,83.17579905222223,-0.8680572509999999
2017-03-10 21:58:00,66.446157834,67.6477741431579,82.83401007157892,108.80847971052631,10.078947417894739,0.0,83.18104392578948,-0.868057251
2017-03-10 21:59:00,66.461541746,67.66153869600001,82.91923331899997,108.73914948000001,10.078472518000002,0.0,83.17274475150002,-0.868057251
2017-03-10 22:00:00,66.43968039736842,67.63675350444446,82.9957266911111,108.57928127222223,10.09027799,0.0,83.16936831888889,-0.8680572509999999
2017-03-10 22:01:00,66.46397078473686,67.66396773473687,83.0850191631579,108.73080965789474,10.102704800000001,0.0,83.17038405526316,-0.868057251
2017-03-10 22:02:00,66.49635877105261,67.69635572000001,83.15384593789476,108.90899174736839,10.074561722105262,0.0,83.16429137947367,-0.868057251
2017-03-10 22:03:00,66.56113795473682,67.76113489894738,83.22267030631578,108.71939005263157,10.098684360526317,0.0,83.17342979000001,-0.868057251
2017-03-10 22:04:00,66.6461575163158,67.85042783888885,83.31674104705881,108.74948882352942,10.08823546176471,0.0,83.17334029235296,-0.8680572509999999
2017-03-10 22:05:00,66.73118029473686,67.93117723578948,83.38034142444444,108.57204776111112,10.066358300555557,0.0,83.17097515333334,-0.8680572509999999
